,x,f3(x)
64,-435.93593593593596,0.9807469172200397
65,-434.9349349349349,0.9484981335597926
66,-433.93393393393393,0.9012610455459408
67,-432.93293293293294,0.8397821004585381
68,-431.9319319319319,0.7650327974578828
69,-430.9309309309309,0.6781943358146626
70,-429.9299299299299,0.5806389494286004
71,-428.92892892892894,0.47390822259044296
72,-427.92792792792795,0.3596887296445345
73,-426.9269269269269,0.2397853834977337
74,-425.9259259259259,0.11609291412522685
75,-424.92492492492494,-0.009434072225894121
76,-423.9239239239239,-0.13481198000658973
77,-422.9229229229229,-0.2580595694288566
78,-421.9219219219219,-0.3772292643027705
79,-420.92092092092093,-0.490437927916422
80,-419.91991991991995,-0.5958966206338943
81,-418.9189189189189,-0.691938868977549
82,-417.9179179179179,-0.7770469994822871
83,-416.9169169169169,-0.8498761211906896
84,-415.9159159159159,-0.9092753778138913
85,-414.9149149149149,-0.9543061337287491
86,-413.9139139139139,-0.984256806433369
87,-412.91291291291293,-0.9986541110764563
88,-411.9119119119119,-0.9972705393728324
89,-410.9109109109109,-0.980127954722177
90,-409.9099099099099,-0.94749724672043
91,-408.90890890890887,-0.899894050523315
92,-407.9079079079079,-0.8380705987052257
93,-406.9069069069069,-0.7630038343715304
94,-405.9059059059059,-0.6758799733626766
95,-404.9049049049049,-0.578075759500367
96,-403.9039039039039,-0.4711367090830129
97,-402.9029029029029,-0.3567526884142255
98,-401.9019019019019,-0.23673121029167912
99,-400.90090090090087,-0.11296887142906409
100,-399.8998998998999,0.012578617838750942
101,-398.8988988988989,0.1379273379726574
102,-397.8978978978979,0.261096510412093
103,-396.8968968968969,0.38013979812359566
104,-395.8958958958959,0.49317606189948054
105,-394.8948948948949,0.5984190863909277
106,-393.8938938938939,0.6942058061407241
107,-392.89289289289286,0.7790225855834976
108,-391.8918918918919,0.8515291377333135
109,-390.8908908908909,0.9105797035920378
110,-389.8898898898899,0.9552411575982866
111,-388.8888888888889,0.9848077530122081
112,-387.88788788788787,0.9988122742272693
113,-386.8868868868869,0.99703341977869
114,-385.88588588588584,0.9794992993811144
115,-384.88488488488485,0.946486989734851
116,-383.88388388388387,0.8985181561198679
117,-382.8828828828829,0.8363508089657763
118,-381.8818818818819,0.7609673256616717
119,-380.88088088088085,0.6735589268868646
120,-379.87987987987987,0.5755068527698877
121,-378.8788788788789,0.4683605363326634
122,-377.87787787787784,0.35381311912633406
123,-376.87687687687685,0.23367469596425347
124,-375.87587587587586,0.10984371154250001
125,-374.8748748748749,-0.015723039057049183
126,-373.8738738738739,-0.14104133192492144
127,-372.87287287287285,-0.2641308693166163
128,-371.87187187187186,-0.38304657260317165
129,-370.8708708708708,-0.4959093186843942
130,-369.86986986986983,-0.6009356341631338
131,-368.86886886886884,-0.6964658780492272
132,-367.86786786786786,-0.7809904676459228
133,-366.86686686686687,-0.8531737331933942
134,-365.8658658658659,-0.9118750243150352
135,-364.86486486486484,-0.9561667347392523
136,-363.86386386386386,-0.9853489604676174
137,-362.8628628628628,-0.998960559758828
138,-361.8618618618618,-0.9967864401570337
139,-360.86086086086084,-0.9788609574138611
140,-359.85985985985985,-0.9454673725938625
141,-358.85885885885887,-0.8971333759423155
142,-357.8578578578579,-0.8346227482478185
143,-356.85685685685684,-0.7589232914680849
144,-355.85585585585585,-0.6712312193409028
145,-354.8548548548548,-0.5729322546420133
146,-353.8538538538538,-0.4655797317939552
147,-352.85285285285283,-0.35087005085132744
148,-351.85185185185185,-0.23061587074244286
149,-350.85085085085086,-0.10671746537136058
150,-349.8498498498499,0.018867304784459374
151,-348.84884884884883,0.14415393106795876
152,-347.84784784784785,0.2671626161345228
153,-346.8468468468468,0.3859495589953311
154,-345.8458458458458,0.4986376712409947
155,-344.84484484484483,0.6034462390634243
156,-343.84384384384384,0.6987190623523716
157,-342.84284284284286,0.7829506262084673
158,-341.84184184184187,0.8548098913069264
159,-340.8408408408408,0.9131613271729869
160,-339.83983983983984,0.9570828559982717
161,-338.8388388388388,0.9858804234473977
162,-337.8378378378378,0.9990989662046816
163,-336.8368368368368,0.9965296029503362
164,-335.83583583583584,0.9782129351332084
165,-334.83483483483485,0.9444384053808285
166,-333.8338338338338,0.8957397236852512
167,-332.8328328328328,0.8328864336407716
168,-331.8318318318318,0.7568717520049842
169,-330.8308308308308,0.6688968737443355
170,-329.8298298298298,0.5703519905778961
171,-328.8288288288288,0.4627943229672985
172,-327.82782782782783,0.3479235126942824
173,-326.82682682682685,0.22755476487608672
174,-325.8258258258258,0.1035901638322356
175,-324.8248248248248,-0.02201138392623236
176,-323.8238238238238,-0.14726510462014694
177,-322.8228228228228,-0.27019172088378884
178,-321.8218218218218,-0.38884872859138836
179,-320.8208208208208,-0.5013610925876075
180,-319.8198198198198,-0.6059508762635506
181,-318.81881881881884,-0.7009653367675953
182,-317.8178178178178,-0.7849030418864077
183,-316.8168168168168,-0.8564375958933491
184,-315.81581581581577,-0.9144385994451687
185,-314.8148148148148,-0.9579895123154912
186,-313.8138138138138,-0.986402136695715
187,-312.8128128128128,-0.9992274921960795
188,-311.8118118118118,-0.9962629106985547
189,-310.81081081081084,-0.9775552389476865
190,-309.8098098098098,-0.943400098271579
191,-308.8088088088088,-0.894337213131027
192,-307.80780780780776,-0.8311418823156886
193,-306.8068068068068,-0.7548127275607971
194,-305.8058058058058,-0.6665559131823692
195,-304.8048048048048,-0.5677660860947039
196,-303.8038038038038,-0.4600043373986121
197,-302.8028028028028,-0.3449735337945906
198,-301.8018018018018,-0.22449140863756473
199,-300.80080080080074,-0.10046183785215886
200,-299.79979979979976,0.025155245389386058
201,-298.79879879879877,0.15037482181394085
202,-297.7977977977978,0.2732181536084709
203,-296.7967967967968,0.3917440527203966
204,-295.7957957957958,0.5040795557913248
205,-294.79479479479477,0.6084495209942181
206,-293.7937937937938,0.7032046790806856
207,-292.79279279279274,0.7868476953715966
208,-291.79179179179175,0.8580568308556898
209,-290.79079079079077,0.9157068285001714
210,-289.7897897897898,0.9588866947246496
211,-288.7887887887888,0.9869140950531601
212,-287.7877877877878,0.9993461364619809
213,-286.78678678678676,0.9959863660391035
214,-285.7857857857858,0.9768878753614917
215,-284.78478478478473,0.942352461534317
216,-283.78378378378375,0.8929258581495658
217,-282.78278278278276,0.8293891115250788
218,-281.7817817817818,0.7527462384979542
219,-280.7807807807808,0.6642083608056124
220,-279.7797797797798,0.565174566765396
221,-278.77877877877876,0.45720980267907535
222,-277.77777777777777,0.34202014332567043
223,-276.7767767767767,0.2214258323215529
224,-275.77577577577574,0.09733251836829522
225,-274.77477477477476,-0.0282988580831195
226,-273.77377377377377,-0.15348305189621872
227,-272.7727727727728,-0.27624188437907776
228,-271.77177177177174,-0.3946355027494451
229,-270.77077077077075,-0.5067930339682775
230,-269.7697697697697,-0.6109421485454283
231,-268.7687687687687,-0.7054370671459587
232,-267.76776776776774,-0.7887845674326369
233,-266.76676676676675,-0.8596675801807467
234,-265.76576576576576,-0.916966001796015
235,-264.7647647647648,-0.9597743943531885
236,-263.76376376376373,-0.9874162934567899
237,-262.76276276276275,-0.9994548978290693
238,-261.7617617617617,-0.9956999717068369
239,-260.7607607607607,-0.9762108509744276
240,-259.75975975975973,-0.9412955055295021
241,-258.75875875875874,-0.891505672698282
242,-257.75775775775776,-0.8276281386027281
243,-256.7567567567568,-0.7506723052527248
244,-255.75575575575573,-0.6618542398298677
245,-254.75475475475474,-0.5625774582184359
246,-253.75375375375373,-0.454410746444872
247,-252.75275275275274,-0.33906337049467183
248,-251.75175175175173,-0.21835806624464088
249,-250.75075075075074,-0.09420223632762406
250,-249.74974974974972,0.03144219091912387
251,-248.74874874874874,0.15658976412855846
252,-247.74774774774772,0.2792628832928353
253,-246.74674674674674,0.39752305008391564
254,-245.74574574574572,0.5095015002838766
255,-244.74474474474474,0.613428734266663
256,-243.74374374374372,0.7076624788865062
257,-242.74274274274273,0.7907136389150937
258,-241.7417417417417,0.8612698279392349
259,-240.7407407407407,0.9182161068802749
260,-239.73973973973972,0.960652602422323
261,-238.73873873873873,0.9879087269401787
262,-237.7377377377377,0.999553775221764
263,-236.7367367367367,0.9954037305340119
264,-235.73573573573572,0.9755241724818378
265,-234.73473473473473,0.9402292407097584
266,-233.7337337337337,0.8900766708219015
267,-232.7327327327327,0.825858980963539
268,-231.7317317317317,0.7485909483349875
269,-230.73073073073073,0.6594935735358969
270,-229.72972972972968,0.5599747861375897
271,-228.7287287287287,0.4516071963768911
272,-227.7277277277277,0.33610324454221424
273,-226.72672672672672,0.2152881407450874
274,-225.72572572572568,0.09107102268663679
275,-224.7247247247247,-0.03458521281181889
276,-223.7237237237237,-0.15969492778755556
277,-222.72272272272272,-0.28228112047397524
278,-221.72172172172168,-0.4004066661678115
279,-220.7207207207207,-0.5122049279531193
280,-219.7197197197197,-0.6159092535671823
281,-218.71871871871872,-0.7098808922944291
282,-217.71771771771768,-0.792634890741688
283,-216.7167167167167,-0.8628635582859326
284,-215.7157157157157,-0.9194571313902057
285,-214.71471471471472,-0.961521310247125
286,-213.71371371371367,-0.9883913906334737
287,-212.7127127127127,-0.99964276766223
288,-211.7117117117117,-0.9950976454502659
289,-210.71071071071066,-0.9748278466745329
290,-209.70970970970967,-0.9391536776197665
291,-208.70870870870868,-0.8886388666523521
292,-207.7077077077077,-0.8240816561033633
293,-206.70670670670665,-0.7465021883280477
294,-205.70570570570567,-0.6571263852691828
295,-204.70470470470468,-0.5573665762616379
296,-203.7037037037037,-0.4487991802004597
297,-202.70270270270265,-0.33313979474205063
298,-201.70170170170167,-0.21221608618250318
299,-200.70070070070068,-0.08793890841105889
300,-199.6996996996997,0.03772789267871706
301,-198.69869869869865,0.16279851216510227
302,-197.69769769769766,0.2852965660740551
303,-196.69669669669668,0.4032863224839841
304,-195.6956956956957,0.5149032902408133
305,-194.69469469469465,0.6183836819162195
306,-193.69369369369366,0.7120922854310274
307,-192.69269269269267,0.7945483039124459
308,-191.6916916916917,0.8644487554598657
309,-190.69069069069064,0.9206890630528655
310,-189.68968968968966,0.9623805092366354
311,-188.68868868868867,0.9888642797634364
312,-187.68768768768768,0.9997218742703887
313,-186.68668668668664,0.9947817194825846
314,-185.68568568568566,0.9741218804387353
315,-184.68468468468467,0.9380688268961652
316,-183.68368368368368,0.8871922744086044
317,-182.68268268268264,0.8222961815988052
318,-181.68168168168165,0.7444060458884156
319,-180.68068068068067,0.6547526984397332
320,-179.67967967967968,0.5547528543841141
321,-178.67867867867864,0.44598672568507197
322,-177.67767767767765,0.33017305040083483
323,-176.67667667667666,0.20914193293756428
324,-175.67567567567562,0.08480592447550145
325,-174.67467467467463,-0.04087019944072042
326,-173.67367367367365,-0.16590048656871964
327,-172.67267267267266,-0.2883091902722255
328,-171.67167167167162,-0.40616199055448016
329,-170.67067067067063,-0.5175965604618836
330,-169.66966966966964,-0.6208519948432464
331,-168.66866866866866,-0.7142966364270217
332,-167.66766766766762,-0.7964538595049346
333,-166.66666666666663,-0.866025403784442
334,-165.66566566566564,-0.9219118896852267
335,-164.66466466466466,-0.9632301908939122
336,-163.6636636636636,-0.9893273896534944
337,-162.66266266266263,-0.9997910942639263
338,-161.66166166166164,-0.994455955755277
339,-160.66066066066065,-0.9734062807560021
340,-159.6596596596596,-0.9369746992674356
341,-158.65865865865862,-0.8857369083965273
342,-157.65765765765764,-0.8205025751070842
343,-156.65665665665665,-0.7423025417456072
344,-155.6556556556556,-0.6523725365217877
345,-154.65465465465462,-0.5521336463530657
346,-153.65365365365363,-0.44316986064412356
347,-152.65265265265265,-0.3272030408577713
348,-151.6516516516516,-0.20606571141168767
349,-150.65065065065062,-0.08167210186320413
350,-149.64964964964963,0.04401210202238526
351,-148.64864864864865,0.16900082032185015
352,-147.6476476476476,0.2913189632755527
353,-146.64664664664662,0.40903364194074887
354,-145.64564564564563,0.5202847119815797
355,-144.6446446446446,0.6233141679382237
356,-143.6436436436436,0.7164939234827877
357,-142.6426426426426,0.7983515386744083
358,-141.64164164164163,0.867593487667602
359,-140.64064064064058,0.9231255991943147
360,-139.6396396396396,0.9640703468161526
361,-138.6386386386386,0.9897807157237841
362,-137.63763763763762,0.9998504269583005
363,-136.63663663663658,0.9941203574899385
364,-135.6356356356356,0.972681054703159
365,-134.6346346346346,0.9358713055538114
366,-133.63363363363362,0.8842727830087764
367,-132.63263263263258,0.8187008543658237
368,-131.6316316316316,0.7401916967019402
369,-130.6306306306306,0.6499859230536447
370,-129.62962962962962,0.5495089780708059
371,-128.62862862862858,0.4403486129346119
372,-127.62762762762759,0.3242297954843655
373,-126.6266266266266,0.20298745202675808
374,-125.62562562562562,0.07853747156566701
375,-124.62462462462457,-0.04715356935231112
376,-123.62362362362359,-0.17209948276417544
377,-122.6226226226226,-0.2943258553192857
378,-121.62162162162161,-0.4119012482439941
379,-120.62062062062057,-0.5229677182158093
380,-119.61961961961958,-0.6257701768518088
381,-118.6186186186186,-0.7186841248685416
382,-117.61761761761761,-0.8002413226540335
383,-116.61661661661657,-0.8691529916020014
384,-115.61561561561558,-0.9243301795773108
385,-114.6146146146146,-0.9649009686947395
386,-113.61361361361355,-0.9902242534911999
387,-112.61261261261257,-0.999899871766749
388,-111.61161161161158,-0.9937749280054239
389,-110.61061061061059,-0.9719462094522325
390,-109.60960960960955,-0.9347586566671484
391,-108.60860860860856,-0.8827999127246173
392,-107.60760760760758,-0.816891037192903
393,-106.60660660660659,-0.7380735316323379
394,-105.60560560560555,-0.647592881637388
395,-104.60460460460456,-0.5468788754936228
396,-103.60360360360357,-0.43752301045690156
397,-102.60260260260259,-0.3212533436841415
398,-101.60160160160154,-0.19990718522479778
399,-100.60060060060056,-0.07540206458239537
400,-99.59959959959957,0.05029457036336995
401,-98.59859859859858,0.17519644325187025
402,-97.59759759759754,0.29732983666717966
403,-96.59659659659656,0.41476478110541176
404,-95.59559559559557,0.525645552631323
405,-94.59459459459458,0.6282199972956438
406,-93.59359359359354,0.7208672189245897
407,-92.59259259259255,0.8021231927550473
408,-91.59159159159157,0.8707039001651292
409,-90.59059059059058,0.9255256189216783
410,-89.58958958958954,0.9657220483153566
411,-88.58858858858855,0.9906579985694324
412,-87.58758758758756,0.9999394282002937
413,-86.58658658658658,0.9934196707178105
414,-85.58558558558553,0.9712017522703748
415,-84.58458458458455,0.9336367636108441
416,-83.58358358358356,0.8813183121098056
417,-82.58258258258252,0.8150731414862578
418,-81.58158158158153,0.7359480674840986
419,-80.58058058058054,0.6451934359386899
420,-79.57957957957956,0.5442433646315759
421,-78.57857857857852,0.434693081154388
422,-77.57757757757753,0.3182737148923029
423,-76.57657657657654,0.19682494146770202
424,-75.57557557557556,0.07226591192058424
425,-74.57457457457451,-0.05343507399306481
426,-73.57357357357353,-0.17829167115798253
427,-72.57257257257254,-0.30033087761175453
428,-71.57157157157155,-0.41762421220646856
429,-70.57057057057051,-0.5283181887460583
430,-69.56956956956952,-0.6306636050425616
431,-68.56856856856854,-0.7230431840615127
432,-67.56756756756755,-0.803997130366942
433,-66.56656656656651,-0.8722461980194898
434,-65.56556556556552,-0.9267119054052874
435,-64.56456456456453,-0.9665335775580424
436,-63.56356356356355,-0.9910819466690199
437,-62.562562562562505,-0.999969095867747
438,-61.56156156156152,-0.993054589140367
439,-60.56056056056053,-0.9704476905197958
440,-59.559559559559546,-0.9325056374797069
441,-58.5585585585585,-0.8798279958164262
442,-57.557557557557516,-0.81324718522373
443,-56.55655655655653,-0.7338153252767252
444,-55.55555555555554,-0.6427876096865386
445,-54.5545545545545,-0.5416024715481845
446,-53.55355355355351,-0.4318588530132929
447,-52.55255255255253,-0.3152909385754993
448,-51.55155155155148,-0.19374075123688891
449,-50.5505505505505,-0.06912904459477814
450,-49.54954954954951,0.05657504918379715
451,-48.548548548548524,0.18138513587265426
452,-47.54754754754748,0.30332894847463493
453,-46.546546546546494,0.4204795132692208
454,-45.54554554554551,0.5309856001293243
455,-44.54454454454452,0.6331009759268237
456,-43.54354354354348,0.7252119987604033
457,-42.54254254254249,0.8058631169576732
458,-41.541541541541505,0.8737798699127307
459,-40.54054054054052,0.9278890272965103
460,-39.539539539539476,0.9673355483972923
461,-38.53853853853849,0.9914960935973856
462,-37.5375375375375,0.9999888744757142
463,-36.53653653653652,0.9926796868835199
464,-35.53553553553547,0.9696840316576856
465,-34.53453453453449,0.9313652894598518
466,-33.5335335335335,0.8783289785827667
467,-32.532532532532514,0.8114131864628642
468,-31.53153153153147,0.7316753261016731
469,-30.530530530530484,0.6403754266730214
470,-29.529529529529498,0.5389562223602131
471,-28.52852852852851,0.4290203540623247
472,-27.527527527527468,0.31230504423148236
473,-26.52652652652648,0.19065464503305882
474,-25.525525525525495,0.06599149362661669
475,-24.52452452452451,-0.059714464883212116
476,-23.523523523523465,-0.1844768068034995
477,-22.52252252252248,-0.30632401960678884
478,-21.521521521521493,-0.42333065605653775
479,-20.520520520520506,-0.533647760402124
480,-19.519519519519463,-0.6355320858443896
481,-18.518518518518476,-0.7273736415730525
482,-17.51751751751749,-0.8077211340738089
483,-16.516516516516447,-0.8753049006778173
484,-15.51551551551546,-0.9290569729543653
485,-14.514514514514474,-0.9681279529021201
486,-13.513513513513487,-0.9919004352588773
487,-12.512512512512444,-0.9999987638285974
488,-11.511511511511458,-0.9922949676548128
489,-10.510510510510471,-0.9689107832361483
490,-9.509509509509485,-0.9302157308286031
491,-8.508508508508442,-0.8768212752331495
492,-7.507507507507455,-0.8095711633407401
493,-6.506506506506469,-0.7295280911221851
494,-5.505505505505482,-0.6379569107531097
495,-4.504504504504439,-0.5363046432373755
496,-3.5035035035034525,-0.4261776123724295
497,-2.502502502502466,-0.3093160613888645
498,-1.5015015015014797,-0.18756665337583442
499,-0.5005005005004364,-0.06285329004447389
500,0.5005005005005501,0.06285329004448816
501,1.5015015015015365,0.18756665337584144
502,2.502502502502523,0.30931606138887136
503,3.503503503503566,0.4261776123724424
504,4.504504504504553,0.5363046432373876
505,5.505505505505539,0.6379569107531151
506,6.5065065065065255,0.72952809112219
507,7.507507507507569,0.8095711633407485
508,8.508508508508555,0.8768212752331563
509,9.509509509509542,0.9302157308286058
510,10.510510510510528,0.9689107832361501
511,11.511511511511571,0.9922949676548146
512,12.512512512512558,0.9999987638285974
513,13.513513513513544,0.9919004352588764
514,14.51451451451453,0.9681279529021183
515,15.515515515515517,0.9290569729543627
516,16.516516516516617,0.8753049006778069
517,17.517517517517604,0.8077211340738005
518,18.51851851851859,0.7273736415730427
519,19.519519519519577,0.6355320858443786
520,20.520520520520563,0.5336477604021177
521,21.52152152152155,0.4233306560565313
522,22.522522522522536,0.3063240196067817
523,23.523523523523522,0.18447680680349252
524,24.524524524524622,0.05971446488319749
525,25.52552552552561,-0.06599149362663086
526,26.526526526526595,-0.19065464503307275
527,27.52752752752758,-0.3123050442314959
528,28.528528528528568,-0.4290203540623307
529,29.529529529529555,-0.538956222360219
530,30.53053053053054,-0.6403754266730268
531,31.531531531531527,-0.7316753261016776
532,32.53253253253263,-0.8114131864628725
533,33.533533533533614,-0.8783289785827735
534,34.5345345345346,-0.9313652894598573
535,35.53553553553559,-0.9696840316576891
536,36.53653653653657,-0.9926796868835208
537,37.53753753753756,-0.999988874475714
538,38.538538538538546,-0.9914960935973848
539,39.53953953953953,-0.9673355483972903
540,40.54054054054063,-0.9278890272965051
541,41.54154154154162,-0.8737798699127243
542,42.542542542542606,-0.8058631169576643
543,43.54354354354359,-0.7252119987603929
544,44.54454454454458,-0.6331009759268181
545,45.545545545545565,-0.5309856001293183
546,46.54654654654655,-0.4204795132692135
547,47.54754754754765,-0.3033289484746146
548,48.54854854854864,-0.18138513587264027
549,49.549549549549624,-0.05657504918378385
550,50.55055055055061,0.06912904459479144
551,51.5515515515516,0.19374075123690288
552,52.552552552552584,0.31529093857550516
553,53.55355355355357,0.4318588530132985
554,54.55455455455456,0.5416024715481905
555,55.55555555555566,0.6427876096865488
556,56.55655655655664,0.733815325276735
557,57.55755755755763,0.8132471852237382
558,58.558558558558616,0.8798279958164326
559,59.5595595595596,0.9325056374797093
560,60.56056056056059,0.9704476905197977
561,61.561561561561575,0.9930545891403678
562,62.56256256256256,0.999969095867747
563,63.56356356356366,0.991081946669018
564,64.56456456456465,0.9665335775580387
565,65.56556556556563,0.9267119054052814
566,66.56656656656662,0.8722461980194837
567,67.56756756756761,0.8039971303669378
568,68.5685685685686,0.7230431840615066
569,69.56956956956958,0.6306636050425574
570,70.57057057057057,0.5283181887460523
571,71.57157157157167,0.41762421220645723
572,72.57257257257265,0.30033087761174093
573,73.57357357357364,0.17829167115796854
574,74.57457457457463,0.05343507399305239
575,75.57557557557561,-0.07226591192059133
576,76.5765765765766,-0.19682494146770724
577,77.57757757757759,-0.3182737148923096
578,78.57857857857869,-0.4346930811544072
579,79.57957957957967,-0.5442433646315877
580,80.58058058058066,-0.6451934359387008
581,81.58158158158164,-0.7359480674841082
582,82.58258258258263,-0.815073141486266
583,83.58358358358362,-0.8813183121098089
584,84.5845845845846,-0.9336367636108467
585,85.58558558558559,-0.9712017522703764
586,86.58658658658669,-0.9934196707178119
587,87.58758758758768,-0.9999394282002936
588,88.58858858858866,-0.9906579985694305
589,89.58958958958965,-0.9657220483153524
590,90.59059059059064,-0.9255256189216756
591,91.59159159159162,-0.8707039001651258
592,92.59259259259261,-0.8021231927550421
593,93.5935935935936,-0.7208672189245847
594,94.5945945945947,-0.6282199972956314
595,95.59559559559568,-0.5256455526313109
596,96.59659659659667,-0.41476478110540044
597,97.59759759759766,-0.2973298366671644
598,98.59859859859864,-0.17519644325186326
599,99.59959959959963,-0.05029457036336285
600,100.60060060060061,0.07540206458240423
601,101.6016016016016,0.19990718522480475
602,102.6026026026027,0.32125334368415664
603,103.60360360360369,0.4375230104569128
604,104.60460460460467,0.5468788754936332
605,105.60560560560566,0.6475928816374001
606,106.60660660660665,0.7380735316323415
607,107.60760760760763,0.8168910371929061
608,108.60860860860862,0.8827999127246207
609,109.60960960960972,0.9347586566671554
610,110.6106106106107,0.9719462094522363
611,111.61161161161169,0.9937749280054252
612,112.61261261261268,0.9998998717667488
613,113.61361361361367,0.9902242534911977
614,114.61461461461465,0.9649009686947381
615,115.61561561561564,0.924330179577308
616,116.61661661661662,0.8691529916019988
617,117.61761761761773,0.8002413226540249
618,118.61861861861871,0.7186841248685305
619,119.6196196196197,0.6257701768517991
620,120.62062062062068,0.5229677182157971
621,121.62162162162167,0.4119012482439876
622,122.62262262262266,0.29432585531927885
623,123.62362362362364,0.17209948276416845
624,124.62462462462463,0.047153569352305795
625,125.62562562562573,-0.07853747156568118
626,126.62662662662672,-0.202987452026772
627,127.6276276276277,-0.3242297954843789
628,128.6286286286287,-0.44034861293462463
629,129.62962962962968,-0.5495089780708118
630,130.63063063063066,-0.6499859230536501
631,131.63163163163165,-0.7401916967019448
632,132.63263263263264,-0.8187008543658278
633,133.63363363363374,-0.8842727830087846
634,134.63463463463472,-0.9358713055538164
635,135.6356356356357,-0.9726810547031616
636,136.6366366366367,-0.9941203574899401
637,137.63763763763768,-0.9998504269583004
638,138.63863863863867,-0.9897807157237831
639,139.63963963963965,-0.9640703468161498
640,140.64064064064064,-0.9231255991943119
641,141.64164164164174,-0.867593487667595
642,142.64264264264273,-0.7983515386743998
643,143.6436436436437,-0.7164939234827779
644,144.6446446446447,-0.6233141679382098
645,145.6456456456457,-0.5202847119815766
646,146.64664664664667,-0.4090336419407456
647,147.64764764764766,-0.2913189632755459
648,148.64864864864876,-0.16900082032183616
649,149.64964964964975,-0.04401210202237106
650,150.65065065065073,0.08167210186321475
651,151.65165165165172,0.2060657114116981
652,152.6526526526527,0.327203040857778
653,153.6536536536537,0.44316986064412994
654,154.65465465465468,0.5521336463530717
655,155.65565565565566,0.6523725365217904
656,156.65665665665676,0.7423025417456166
657,157.65765765765775,0.8205025751070945
658,158.65865865865874,0.8857369083965339
659,159.65965965965972,0.9369746992674406
660,160.6606606606607,0.9734062807560038
661,161.6616616616617,0.9944559557552778
662,162.66266266266268,0.9997910942639262
663,163.66366366366367,0.989327389653494
664,164.66466466466477,0.9632301908939093
665,165.66566566566576,0.9219118896852212
666,166.66666666666674,0.8660254037844349
667,167.66766766766773,0.796453859504926
668,168.66866866866872,0.7142966364270191
669,169.6696696696697,0.6208519948432408
670,170.6706706706707,0.5175965604618775
671,171.67167167167167,0.40616199055447366
672,172.67267267267277,0.2883091902722119
673,173.67367367367376,0.16590048656870562
674,174.67467467467475,0.04087019944070267
675,175.67567567567573,-0.0848059244755156
676,176.67667667667672,-0.20914193293757122
677,177.6776776776777,-0.33017305040083816
678,178.6786786786787,-0.44598672568507514
679,179.6796796796798,-0.554752854384129
680,180.68068068068078,-0.6547526984397439
681,181.68168168168177,-0.7444060458884252
682,182.68268268268275,-0.8222961815988133
683,183.68368368368374,-0.887192274408606
684,184.68468468468473,-0.9380688268961664
685,185.6856856856857,-0.9741218804387369
686,186.6866866866867,-0.9947817194825853
687,187.6876876876878,-0.9997218742703884
688,188.68868868868879,-0.9888642797634343
689,189.68968968968977,-0.9623805092366315
690,190.69069069069076,-0.9206890630528599
691,191.69169169169174,-0.864448755459862
692,192.69269269269273,-0.7945483039124417
693,193.69369369369372,-0.7120922854310249
694,194.6946946946947,-0.6183836819162167
